EpLenMean,loss_pol_surr,EpRewMean,TimeElapsed,ev_tdlam_before,loss_kl,loss_vf_loss,EpThisIter,loss_pol_entpen,TimestepsSoFar,loss_ent,EpisodesSoFar
494.81,-0.009528623,-604348.1992726042,19320.017607212067,0.0,0.0056377095,89660140000.0,123,0.0,23639237,9.204067,29062
521.91,-0.009450445,-1203364.1412704592,19367.77588367462,-9.5367431640625e-07,0.0056269146,86097870000.0,128,0.0,23702336,9.201434,29190
461.92,-0.0077823917,-302296.2112202556,19414.736107826233,2.384185791015625e-07,0.0073100436,8716774000.0,126,0.0,23760563,9.207734,29316
416.2,-0.008817718,-266143.5207543686,19461.89268708229,0.0,0.0061829034,3625824500.0,147,0.0,23824402,9.207096,29463
404.61,-0.009534794,-347127.4617732734,19544.444994688034,0.0,0.0061406284,73991680000.0,125,0.0,23878758,9.209901,29588
540.54,-0.009451703,-534290.8351972059,19591.886564016342,5.960464477539063e-08,0.0049919696,3207801000.0,138,0.0,23949985,9.219348,29726
419.37,-0.008782241,-772135.8668776967,19639.629082918167,0.0,0.0050099115,671183800000.0,124,0.0,24005729,9.226501,29850
437.25,-0.009740297,-518051.6202884908,19687.805685281754,2.384185791015625e-07,0.0044936915,125081850000.0,151,0.0,24068940,9.239288,30001
398.83,-0.009168138,-1372878.1060560716,19770.29198050499,-1.1920928955078125e-07,0.005158379,7859384000.0,143,0.0,24126678,9.246379,30144
460.36,-0.009384582,-1101261.3233628904,19817.652158260345,2.384185791015625e-07,0.004880587,155110050000.0,144,0.0,24194694,9.253894,30288
385.51,-0.008668749,-542120.0348040703,19865.169602632523,2.384185791015625e-07,0.006102694,49210716000.0,147,0.0,24256032,9.255342,30435
455.93,-0.00795867,-660277.9730714745,19913.4779317379,-1.1920928955078125e-07,0.006569321,34604780000.0,123,0.0,24307819,9.262988,30558
471.79,-0.009044752,-314665.22124510765,19995.56406569481,-1.1920928955078125e-07,0.004367738,111339820000.0,144,0.0,24377857,9.269318,30702
401.32,-0.0077064065,-589213.3076101332,20042.762530088425,-1.1920928955078125e-07,0.0067236144,3478451400000.0,153,0.0,24439492,9.273662,30855
370.75,-0.008343579,-2843385.3498628144,20089.59467482567,5.960464477539062e-07,0.005066103,672798200000.0,144,0.0,24503170,9.274812,30999
361.03,-0.010782214,-436646.3045650476,20137.069328069687,-1.9073486328125e-06,0.004625972,22152714000.0,159,0.0,24567468,9.281415,31158
329.85,-0.00872383,-335982.86096827366,20184.574102163315,-3.337860107421875e-06,0.0056651873,21110847000.0,169,0.0,24623625,9.291089,31327
435.93,-0.009998085,-307976.85959259997,20268.566715955734,-1.1920928955078125e-07,0.0044538756,23634457000.0,133,0.0,24682623,9.301454,31460
454.09,-0.009360524,-533112.1175967637,20315.704768419266,1.7881393432617188e-07,0.0042092903,18596452000.0,143,0.0,24748538,9.30771,31603
333.14,-0.0093810195,-402167.1133462189,20363.892346143723,-1.1920928955078125e-07,0.0060161175,106170330000.0,139,0.0,24799025,9.306233,31742
510.58,-0.008726419,-1745776.5631084305,20411.64781165123,1.7881393432617188e-07,0.0061700423,239588080000.0,126,0.0,24869284,9.31603,31868
435.18,-0.009162003,-650092.2681806401,20459.223311424255,0.0,0.0045847455,186799300000.0,145,0.0,24929395,9.327392,32013
408.36,-0.009018281,-264785.1518418384,20537.467433929443,0.0,0.0062794816,129114510000.0,126,0.0,24983339,9.325718,32139
425.78,-0.009658986,-1353891.4004857189,20585.203600645065,0.0,0.0045974194,19266753000.0,147,0.0,25047386,9.330792,32286
441.56,-0.009578416,-522557.4350732131,20632.789058446884,2.384185791015625e-07,0.004756836,1438707000.0,154,0.0,25117710,9.330506,32440
376.75,-0.009433695,-418772.9072785833,20680.489174842834,-1.1920928955078125e-07,0.0046355873,20195727000.0,140,0.0,25175197,9.335469,32580
347.04,-0.009101112,-805725.1106896414,20728.93846297264,5.960464477539063e-08,0.005088706,275043500000.0,149,0.0,25237033,9.34131,32729
367.55,-0.008778109,-662467.2703770382,20777.072906017303,0.0,0.0052007716,2943470000.0,164,0.0,25296640,9.339693,32893
446.69,-0.009059242,-504753.99398025684,20854.466310739517,0.0,0.005782698,29582084000.0,143,0.0,25361199,9.3467,33036
420.62,-0.008917478,-799800.3186713975,20902.044890642166,1.7881393432617188e-07,0.0040442934,83571130000.0,148,0.0,25426093,9.350352,33184
361.6,-0.009864808,-258549.56331401315,20949.44334936142,-1.1920928955078125e-07,0.0038932443,110397450000.0,147,0.0,25479401,9.35661,33331
497.08,-0.008733276,-2416742.4246242736,20996.678329706192,1.3113021850585938e-06,0.00547097,116824310000.0,137,0.0,25544621,9.363708,33468
457.95,-0.009967569,-2128192.5746048014,21044.937731027603,-1.1920928955078125e-07,0.005310217,123681580000.0,132,0.0,25605030,9.372039,33600
446.28,-0.010219582,-1986508.3720897539,21092.567684173584,2.980232238769531e-07,0.005496887,891835600000.0,129,0.0,25662992,9.3717165,33729
488.2,-0.009257579,-3597360.526165477,21140.42855644226,-3.2186508178710938e-06,0.004137848,153652790000.0,129,0.0,25723416,9.370654,33858
417.99,-0.009659431,-586655.604610193,21218.452456474304,-8.225440979003906e-06,0.005334748,45937345000.0,162,0.0,25788829,9.375004,34020
449.23,-0.009262648,-954718.1933858228,21266.555460691452,2.384185791015625e-07,0.0051949606,231146140000.0,147,0.0,25848547,9.386609,34167
473.58,-0.010233611,-866208.558840164,21314.534121274948,-1.1920928955078125e-07,0.0044322163,171654550000.0,139,0.0,25916776,9.396138,34306
351.42,-0.009850665,-237668.90180376766,21362.67449617386,0.0,0.004643617,14302670000.0,147,0.0,25970893,9.399159,34453
469.5,-0.009372638,-893207.3752097609,21410.815162420273,0.0,0.0043750624,469054260000.0,124,0.0,26032454,9.401216,34577
508.39,-0.009281137,-1781542.2992833701,21458.71467399597,3.5762786865234375e-07,0.0065468727,52987550000.0,118,0.0,26095562,9.410152,34695
393.22,-0.009692713,-144709.82689805533,21505.99265241623,2.980232238769531e-07,0.0040298,206970700000.0,150,0.0,26156255,9.410399,34845
447.69,-0.00895538,-276406.07454243733,21591.841883420944,2.980232238769531e-07,0.004756482,4705361000.0,132,0.0,26220855,9.405955,34977
448.14,-0.010228483,-219345.10323487484,21639.83200788498,0.0,0.004836443,298682220000.0,134,0.0,26278763,9.405029,35111
366.53,-0.009351786,-160017.9825231207,21687.756741046906,5.960464477539062e-07,0.00525513,70685420000.0,162,0.0,26339731,9.4104595,35273
422.74,-0.009461889,-1126152.0153399445,21736.98530459404,5.364418029785156e-07,0.0041772374,10386282000.0,169,0.0,26407912,9.408711,35442
387.96,-0.008438319,-1917331.03158093,21823.136598587036,5.960464477539063e-08,0.005485512,520902900000.0,154,0.0,26464780,9.414111,35596
359.14,-0.009958764,-967193.5571470942,21871.484109163284,0.0,0.004863351,120426390000.0,159,0.0,26526878,9.414611,35755
475.8,-0.008553933,-581202.6676509047,21919.56230854988,2.980232238769531e-07,0.006349511,2389422600.0,131,0.0,26589134,9.415149,35886
419.68,-0.009600231,-174198.42536622548,22005.275950193405,-1.1920928955078125e-07,0.0055057616,16682422000.0,159,0.0,26650796,9.413775,36045
350.77,-0.008916298,-492119.93922795757,22053.128605127335,0.0,0.0052966964,31449262000.0,156,0.0,26710419,9.411914,36201
402.66,-0.008691307,-95384.87183261044,22101.60844349861,0.0,0.005154289,1088470800000.0,132,0.0,26772530,9.409669,36333
397.37,-0.008285096,-693393.5189394037,22183.862857103348,2.384185791015625e-07,0.0058628037,1215367200000.0,129,0.0,26829505,9.414203,36462
497.22,-0.008891507,-452201.5305349227,22232.46159029007,0.0,0.0054322076,17536240000.0,130,0.0,26894032,9.414355,36592
388.53,-0.009903324,-248736.79168413472,22281.466191768646,-4.76837158203125e-07,0.004717971,3348206600.0,143,0.0,26953993,9.41673,36735
410.94,-0.008705707,-344641.9615179556,22329.458090782166,5.960464477539063e-08,0.0039742608,24241600000.0,149,0.0,27019211,9.423474,36884
423.45,-0.008222857,-740541.4172845039,22410.972890853882,0.0,0.004560663,19328662000.0,141,0.0,27080846,9.431883,37025
405.02,-0.009567111,-670733.358125809,22459.289136886597,-6.9141387939453125e-06,0.003923808,39896600000.0,161,0.0,27145757,9.432393,37186
373.28,-0.00921374,-930195.9557214603,22508.16166114807,0.0,0.0036051269,133505890000.0,173,0.0,27206036,9.429334,37359
338.48,-0.009537931,-154124.6173891808,22556.99682879448,2.384185791015625e-07,0.0040382054,26900136000.0,152,0.0,27264928,9.426359,37511
367.31,-0.008501773,-1189606.9692608977,22605.136430501938,3.5762786865234375e-07,0.004320964,461233060000.0,181,0.0,27328269,9.433492,37692
412.25,-0.009431722,-3825049.1160817677,22684.33016180992,5.960464477539063e-08,0.0048345667,218700530000.0,150,0.0,27386248,9.442231,37842
392.18,-0.009553349,-761754.5219513658,22732.367383241653,5.364418029785156e-07,0.005782174,144079440000.0,156,0.0,27446066,9.449115,37998
393.45,-0.009462454,-840951.7536642912,22780.448848724365,1.430511474609375e-06,0.004531371,102235650000.0,150,0.0,27514031,9.454822,38148
469.57,-0.010084244,-262773.0966467628,22829.586004257202,1.1920928955078125e-07,0.005602281,3061843000.0,151,0.0,27575732,9.461486,38299
417.59,-0.009438878,-511303.8124897638,22909.765401363373,0.0,0.004920737,16928304000.0,145,0.0,27633613,9.465393,38444
448.37,-0.009622123,-351396.28858637676,22958.09205698967,1.7881393432617188e-07,0.00430187,48548733000.0,140,0.0,27694591,9.475679,38584
357.22,-0.0096968375,-928735.7074007393,23006.824148893356,1.1920928955078125e-07,0.0049266904,111365500000.0,161,0.0,27753906,9.470825,38745
368.99,-0.009529112,-1006479.8166716647,23055.412530183792,-2.86102294921875e-06,0.004431103,40033670000.0,155,0.0,27812473,9.473676,38900
511.98,-0.0094924485,-437227.71474806464,23103.891461610794,-1.1920928955078125e-07,0.0047254185,32680045000.0,140,0.0,27880935,9.488949,39040
337.52,-0.009860368,-745427.022626177,23152.028185129166,-2.0265579223632812e-06,0.003940143,9149137000.0,175,0.0,27939998,9.497445,39215
392.04,-0.00975,-560017.8056185577,23200.36319756508,-2.384185791015625e-07,0.004380474,99056440000.0,179,0.0,28004026,9.493041,39394
375.03,-0.008593372,-213300.25218204592,23278.853538274765,0.0,0.004661834,9272763000.0,150,0.0,28064478,9.494152,39544
353.27,-0.010433181,-384238.3170743635,23327.904346704483,0.0,0.0046817334,336817460000.0,166,0.0,28123850,9.498472,39710
270.94,-0.008851278,-102097.14035642328,23376.666444301605,0.0,0.0045452337,7949820400.0,186,0.0,28186232,9.510053,39896
368.77,-0.009042766,-396206.04764373414,23424.622868537903,-1.1920928955078125e-07,0.0046943584,62036290000.0,160,0.0,28248572,9.5147085,40056
343.98,-0.00779778,-329787.2918141344,23473.5713865757,-1.0728836059570312e-06,0.004868543,817487600000.0,166,0.0,28309117,9.5192995,40222
327.49,-0.008471666,-2613627.0890110815,23522.301996707916,0.0,0.003926535,1152598300000.0,190,0.0,28373607,9.522156,40412
386.99,-0.008969932,-1539794.3779370086,23601.344685792923,1.7881393432617188e-07,0.0040014065,1059757300000.0,154,0.0,28431025,9.529359,40566
426.19,-0.009806121,-3051612.586298196,23650.39179611206,-1.1920928955078125e-07,0.0048484225,98944630000.0,165,0.0,28499321,9.529369,40731
373.15,-0.00890542,-868947.0355795077,23698.410418987274,1.1324882507324219e-06,0.0042487923,109253345000.0,162,0.0,28554487,9.521699,40893
409.89,-0.008521888,-2430768.367325808,23747.000346183777,7.748603820800781e-07,0.00443015,140606390000.0,178,0.0,28622519,9.523305,41071
294.85,-0.008824603,-425140.1138776464,23795.14110469818,0.0,0.004492856,135777980000.0,186,0.0,28682343,9.524809,41257
321.35,-0.009648963,-3160093.030189405,23876.90252804756,2.980232238769531e-07,0.0050293594,496704320000.0,157,0.0,28738500,9.533195,41414
310.53,-0.009505812,-138637.13879920606,23924.998250484467,5.960464477539063e-08,0.004827951,28237609000.0,196,0.0,28804687,9.546975,41610
351.72,-0.009711989,-1144843.5616373112,23973.124492168427,0.0,0.0040222867,86360180000.0,164,0.0,28865362,9.554849,41774
349.16,-0.0096344,-528930.832410027,24022.19739341736,0.0,0.0039940854,7625698000.0,175,0.0,28929170,9.560802,41949
345.4,-0.009795141,-307292.48238613503,24070.636209011078,-3.1828880310058594e-05,0.0038759662,156485290000.0,174,0.0,28988931,9.565259,42123
370.05,-0.008472307,-1599012.4212908903,24153.104754686356,0.0,0.004248604,25941137000.0,165,0.0,29047177,9.569796,42288
396.66,-0.010416035,-1427174.3455423957,24202.204684257507,0.0,0.004116095,247146050000.0,172,0.0,29108540,9.577607,42460
372.07,-0.00929005,-195731.73138629124,24250.733344316483,-2.384185791015625e-07,0.0049428563,36435567000.0,184,0.0,29174132,9.576001,42644
313.7,-0.0090965,-535814.528265508,24299.98009943962,0.0,0.0038308492,64832975000.0,204,0.0,29232212,9.578643,42848
340.11,-0.0090474365,-510524.7570600223,24383.290033578873,4.172325134277344e-07,0.005081318,38934032000.0,154,0.0,29294132,9.576642,43002
312.96,-0.009626688,-184469.36797740997,24431.54492521286,0.0,0.0040928423,2888837400.0,194,0.0,29356365,9.580212,43196
333.95,-0.008698698,-265782.2228863455,24480.076409578323,-1.1920928955078125e-07,0.0049023037,2698973000.0,183,0.0,29416268,9.58667,43379
298.17,-0.008661698,-493206.1911958195,24528.487379074097,1.7881393432617188e-07,0.004545927,383426660000.0,202,0.0,29481062,9.588296,43581
300.16,-0.009168935,-264506.3315500566,24614.786031484604,5.960464477539063e-08,0.0045301337,198203180000.0,204,0.0,29539161,9.595763,43785
332.15,-0.009488821,-91090.9690813993,24663.400508403778,5.960464477539063e-08,0.0037907262,1051331900.0,173,0.0,29602849,9.593476,43958
329.6,-0.008434236,-452032.8239391358,24712.839122772217,0.0,0.006216682,49636536000.0,179,0.0,29663924,9.590412,44137
357.27,-0.009337183,-95546.88122847292,24761.837260961533,0.0,0.003958326,93226260000.0,190,0.0,29723502,9.592863,44327
316.61,-0.009759384,-115939.1160771989,24846.775588274002,-2.384185791015625e-07,0.0041680387,178491490000.0,201,0.0,29788126,9.596803,44528
268.55,-0.008225553,-416137.3909871014,24896.497919797897,-1.2516975402832031e-05,0.004196485,9574624000.0,191,0.0,29845014,9.593395,44719
368.91,-0.008125981,-386142.935739775,24945.0427172184,0.0,0.0053067217,54102050000.0,162,0.0,29905742,9.596802,44881
476.42,-0.009352588,-642059.7343157728,25028.773812294006,0.0,0.005188693,18979465000.0,152,0.0,29968517,9.603092,45033
427.08,-0.009029811,-281696.6949008201,25077.779358386993,2.384185791015625e-07,0.004382831,1257717400000.0,163,0.0,30034795,9.612154,45196
320.07,-0.0097549595,-3035888.022389592,25126.59561777115,0.0,0.004534045,145793070000.0,186,0.0,30094157,9.616408,45382
331.64,-0.009123566,-130451.95775728096,25175.286348581314,0.0,0.004144184,40804286000.0,164,0.0,30154460,9.619132,45546
340.61,-0.008804167,-421396.7502041562,25257.49738407135,-7.152557373046875e-07,0.004525719,53157630000.0,174,0.0,30213684,9.618237,45720
414.47,-0.008937697,-176756.58453299207,25306.598636865616,0.0,0.004370428,93301320000.0,136,0.0,30270018,9.624297,45856
454.6,-0.008669539,-264697.8316639054,25355.66459608078,-1.1920928955078125e-07,0.0048086895,44346370000.0,144,0.0,30338228,9.623269,46000
431.55,-0.009610767,-1549549.1081610683,25404.69873070717,1.7881393432617188e-07,0.004721929,69827180000.0,142,0.0,30401164,9.624185,46142
357.11,-0.009138859,-137498.1274741442,25454.352242708206,2.384185791015625e-07,0.004048891,43474317000.0,187,0.0,30461766,9.627603,46329
297.27,-0.009771323,-387821.85508381034,25537.34867787361,0.0,0.0038728316,6060078600.0,207,0.0,30524705,9.636323,46536
342.39,-0.009326185,-351395.23816437344,25586.58446598053,4.172325134277344e-07,0.0039390726,6483608000.0,201,0.0,30586898,9.637026,46737
282.87,-0.008743765,-915101.5083954008,25635.664541721344,5.960464477539063e-08,0.003794379,148473280000.0,215,0.0,30647472,9.644123,46952
324.74,-0.008620363,-118204.46753745088,25685.068594932556,5.960464477539063e-08,0.005185773,45659283000.0,201,0.0,30706436,9.649536,47153
349.05,-0.008045523,-332791.3236768402,25734.35287809372,-3.5762786865234375e-07,0.0057804934,333908700000.0,168,0.0,30767565,9.663546,47321
367.77,-0.008497624,-726833.6512582622,25815.733520507812,1.1920928955078125e-07,0.0051956726,167869050000.0,199,0.0,30833041,9.666279,47520
326.17,-0.008842151,-206955.68051961367,25865.24488401413,0.0,0.0045531522,39855112000.0,179,0.0,30893519,9.6774435,47699
307.74,-0.009619091,-653559.8862455232,25914.570085287094,-3.0994415283203125e-06,0.005126124,119720340000.0,197,0.0,30954928,9.68628,47896
326.57,-0.0076526175,-206282.0085367902,25964.425923109055,-2.384185791015625e-07,0.005209359,3139842000.0,192,0.0,31015511,9.686708,48088
321.59,-0.009959254,-356349.550413872,26014.64642572403,4.172325134277344e-07,0.0049503553,2197166300.0,174,0.0,31077035,9.690754,48262
264.07,-0.009470209,-481216.355054152,26064.428609848022,0.0,0.0047461763,147951830000.0,188,0.0,31134776,9.691235,48450
