loss_pol_entpen,loss_kl,loss_pol_surr,EpThisIter,TimestepsSoFar,TimeElapsed,loss_vf_loss,ev_tdlam_before,EpRewMean,EpisodesSoFar,loss_ent,EpLenMean
0.0,0.0062182355,-0.010771062,44,10729919,7498.7535135746,6642727000.0,0.0,-5284889.318040567,6962,8.201173,1257.16
0.0,0.007326556,-0.0072551905,44,10781032,7534.585911989212,259840330000.0,0.0,-3363293.9924174673,7006,8.200565,1150.68
0.0,0.0059050363,-0.010028336,41,10830842,7570.733635902405,783166500000.0,0.0,-2506258.263512873,7047,8.208512,1126.0
0.0,0.00904186,-0.009711122,31,10878408,7607.028270483017,79015480000.0,1.1920928955078125e-07,-5774755.585168045,7078,8.211152,1279.67
0.0,0.0073545515,-0.009188996,45,10930235,7643.39041352272,7232180000000.0,1.1920928955078125e-07,-13903861.30698658,7123,8.21796,1306.15
0.0,0.006726182,-0.008195808,39,10983167,7679.699405670166,878515650000.0,0.0,-23946893.931449443,7162,8.232451,1311.18
0.0,0.00642619,-0.008402683,43,11033934,7715.310234308243,1105051400000.0,0.0,-16078610.215945823,7205,8.224334,1176.26
0.0,0.006452246,-0.007167901,41,11084809,7751.145880460739,26620215000.0,-1.0728836059570312e-06,-15503116.551316379,7246,8.236249,1232.38
0.0,0.0065257847,-0.00985181,37,11137327,7786.702080011368,6238403000.0,5.960464477539063e-08,-5009945.541913576,7283,8.248203,1257.21
0.0,0.0062263357,-0.007183048,33,11189623,7822.787742853165,3488442000000.0,5.960464477539063e-08,-9998405.00336877,7316,8.247666,1368.5
0.0,0.006252696,-0.0070807193,47,11243658,7858.890405416489,675429200000.0,5.960464477539063e-08,-8686374.267978314,7363,8.250823,1362.73
0.0,0.0053816317,-0.0061902977,38,11295522,7895.020826101303,15085060000000.0,4.172325134277344e-07,-28656342.31716008,7401,8.252395,1259.85
0.0,0.0055150557,-0.007107389,42,11344821,7931.133797883987,5125005000000.0,1.1920928955078125e-07,-47011320.686427206,7443,8.243786,1222.73
0.0,0.007860421,-0.0058911117,45,11397125,7967.8758425712585,2068533200000.0,-1.9073486328125e-06,-29011661.006343145,7488,8.237018,1209.54
0.0,0.004674792,-0.008151161,39,11447246,8004.199863910675,3019896500000.0,5.960464477539063e-08,-24851243.296293903,7527,8.226639,1211.9
0.0,0.0046582595,-0.008054026,44,11499405,8040.819851636887,449396930000.0,-1.1920928955078125e-07,-20200083.601919323,7571,8.232357,1205.05
0.0,0.007781068,-0.008060729,40,11552586,8077.700555086136,24899437000.0,-3.5762786865234375e-07,-11343599.632726984,7611,8.235187,1269.92
0.0,0.0070719,-0.008147542,44,11602147,8113.582322597504,6367484000000.0,0.0,-2428175.660065819,7655,8.232143,1235.63
0.0,0.006812005,-0.008572327,43,11653040,8149.872161865234,3900693000000.0,0.0,-22638770.62803931,7698,8.23518,1242.25
0.0,0.006193874,-0.008197107,38,11703173,8185.782500743866,18686853000.0,0.0,-23349086.50810051,7736,8.238479,1249.29
0.0,0.0062155323,-0.009388731,41,11755924,8222.255748271942,5462343300000.0,-1.1920928955078125e-07,-13853290.422456343,7777,8.235732,1257.83
0.0,0.0054667867,-0.008552036,54,11811244,8258.253167629242,3513523000000.0,-2.384185791015625e-07,-13145329.726481207,7831,8.231032,1131.61
0.0,0.007480985,-0.006919579,47,11859198,8294.604752540588,1345483400000.0,1.1920928955078125e-07,-11844872.50695368,7878,8.238766,1012.25
0.0,0.006327759,-0.009143846,34,11906740,8330.554619073868,2909147500000.0,0.0,-18068356.930726685,7912,8.234712,1168.95
0.0,0.0058990316,-0.0065299356,36,11952800,8366.912945747375,2912769000000.0,-2.384185791015625e-07,-32894054.02512484,7948,8.233031,1262.82
0.0,0.0063576438,-0.00763927,39,12008037,8402.970466852188,2259795800000.0,-1.1920928955078125e-07,-22431878.83709744,7987,8.236069,1355.91
0.0,0.006576824,-0.00608616,33,12057120,8438.732986211777,1757918700000.0,-1.1920928955078125e-07,-28504434.11771164,8020,8.23552,1396.15
0.0,0.005587261,-0.0074326484,36,12112270,8475.636850357056,2141303100000.0,1.7881393432617188e-07,-20817209.885774013,8056,8.234221,1446.46
0.0,0.0068235234,-0.0070091067,36,12166149,8512.40762925148,338859200000.0,0.0,-23559796.61526832,8092,8.236281,1515.06
0.0,0.007337432,-0.007203368,37,12215208,8548.161931276321,262402670000.0,2.384185791015625e-07,-9502645.758671796,8129,8.242507,1432.08
0.0,0.0062858905,-0.009126525,42,12268172,8584.838546514511,380643700000.0,-1.1920928955078125e-07,-6767226.427465047,8171,8.256836,1336.73
0.0,0.0065032463,-0.007755479,37,12322394,8620.903978347778,2182089800000.0,-2.384185791015625e-07,-12193868.830192985,8208,8.266209,1371.76
0.0,0.0091519635,-0.0072873533,34,12366776,8656.770375013351,189502980000.0,-1.1920928955078125e-07,-10075030.414488206,8242,8.268833,1317.59
0.0,0.0074923057,-0.009408661,37,12419796,8693.100128889084,19481154000.0,0.0,-8591420.12599786,8279,8.26805,1400.46
0.0,0.0057022334,-0.008096665,39,12469738,8730.048579216003,246842500000.0,-1.1920928955078125e-07,-3833555.2024642234,8318,8.273421,1318.52
0.0,0.006589538,-0.009897594,45,12523012,8766.379265069962,366262200000.0,0.0,-5764863.309623045,8363,8.283935,1273.86
0.0,0.0057024104,-0.007769057,34,12571235,8803.357770681381,169356570000.0,0.0,-5766512.225556381,8397,8.29092,1232.46
0.0,0.00673684,-0.00818956,42,12620880,8840.01076054573,619460300000.0,-1.1920928955078125e-07,-4363089.085928426,8439,8.294753,1308.24
0.0,0.007174032,-0.00787834,35,12670283,8876.554848194122,207906950000.0,1.1920928955078125e-07,-5723280.026747794,8474,8.309297,1307.61
0.0,0.004641805,-0.0084358165,43,12725058,8913.643418550491,62577517000.0,0.0,-4817695.408428278,8517,8.309292,1322.26
0.0,0.0059877927,-0.008502233,44,12779394,8949.217851161957,6858465000.0,0.0,-1740490.9659833496,8561,8.312302,1246.05
0.0,0.006491959,-0.008812125,31,12827294,8985.303217887878,19938090000.0,-3.5762786865234375e-07,-1732073.6697774616,8592,8.305038,1386.01
0.0,0.006934751,-0.008891883,40,12877041,9026.097378730774,77607580000.0,0.0,-1770288.4263160592,8632,8.316621,1380.03
0.0,0.00709872,-0.00801816,41,12925432,9066.680359840393,100046240000.0,0.0,-1578639.5809036226,8673,8.323238,1271.15
0.0,0.005620154,-0.009305228,45,12981907,9106.337080955505,458544100000.0,-1.1920928955078125e-07,-1773250.012505855,8718,8.322923,1224.39
0.0,0.0063019516,-0.0101206,40,13028181,9143.093541383743,920787750000.0,1.1920928955078125e-07,-5875389.064005127,8758,8.316311,1216.68
0.0,0.0060345675,-0.008431526,45,13081625,9180.593263149261,77753840000.0,1.1920928955078125e-07,-5665295.449025116,8803,8.326298,1213.5
0.0,0.0053891526,-0.007603736,45,13135328,9217.719446897507,172220470000.0,0.0,-3583263.9134660065,8848,8.334026,1198.04
0.0,0.006390456,-0.00881176,42,13186463,9255.07200551033,392254850000.0,0.0,-4430300.228242149,8890,8.325103,1179.55
0.0,0.006981024,-0.008549099,38,13234835,9292.695590019226,406352720000.0,5.960464477539063e-08,-4673850.454874619,8928,8.327496,1256.62
0.0,0.0060409964,-0.00877118,43,13290495,9329.9243247509,1059737240000.0,1.6689300537109375e-06,-7863117.7384971455,8971,8.317658,1224.48
0.0,0.0068274564,-0.009336634,41,13340522,9366.765066623688,569903350000.0,0.0,-8742689.455179574,9012,8.312771,1245.64
0.0,0.0059560607,-0.009425205,40,13392484,9403.642417669296,113989500000.0,0.0,-6286565.92159955,9052,8.316227,1312.62
0.0,0.0067258463,-0.008678998,38,13446140,9440.459096193314,654860000000.0,1.7881393432617188e-07,-3715315.3008682905,9090,8.321644,1342.41
0.0,0.0072713913,-0.01048867,42,13495991,9477.377591371536,10027362000.0,1.1920928955078125e-07,-4762987.101243137,9132,8.327638,1300.37
0.0,0.006309312,-0.009492031,37,13544448,9515.044904232025,241039540000.0,-9.5367431640625e-07,-3740296.1880634753,9169,8.328156,1312.79
0.0,0.008500443,-0.0088781575,42,13598301,9552.75941824913,32295720000.0,1.1920928955078125e-07,-3182015.7803028976,9211,8.3310585,1288.82
0.0,0.0072264015,-0.008549817,33,13643107,9626.487024784088,46229060000.0,0.0,-1947787.1857194814,9244,8.330311,1337.24
0.0,0.0050457027,-0.008223513,46,13698572,9668.381767749786,219153220000.0,-1.1920928955078125e-07,-2178166.8169978047,9290,8.332673,1210.91
0.0,0.0059088552,-0.010386377,31,13744963,9704.627002954483,38045307000.0,0.0,-2767581.826387541,9321,8.331145,1335.5
0.0,0.0054465886,-0.008325998,39,13798622,9741.39300274849,8745084000.0,1.1920928955078125e-07,-2573535.01278847,9360,8.326954,1356.66
0.0,0.0060008154,-0.008110511,40,13850428,9777.852890968323,30287290000.0,0.0,-1230259.7227681698,9400,8.334319,1373.02
0.0,0.007416867,-0.00695711,37,13901139,9814.865685462952,1947948800.0,-1.1920928955078125e-07,-1094316.0007844588,9437,8.33496,1350.79
0.0,0.0076345713,-0.0086185,31,13948786,9852.069132089615,3944212700.0,1.1920928955078125e-07,-1141219.0281943767,9468,8.332005,1378.48
0.0,0.0077497805,-0.009436325,39,13996113,9888.436807632446,32420127000.0,2.384185791015625e-07,-1448075.5840925816,9507,8.326262,1356.93
0.0,0.006530145,-0.009861686,54,14056474,9924.492518901825,7726563000.0,0.0,-1790652.0023743082,9561,8.318496,1183.02
0.0,0.0062894016,-0.009589221,45,14106377,9961.32474899292,88960350000.0,5.960464477539063e-08,-1580341.2013495043,9606,8.318119,1106.82
0.0,0.005548296,-0.009649384,42,14160237,9997.62855887413,1027314100000.0,0.0,-1919416.876954648,9648,8.33104,1192.09
0.0,0.005675176,-0.00921528,33,14206937,10035.073183774948,1233493200000.0,0.0,-9848158.89921415,9681,8.332549,1303.33
0.0,0.006905672,-0.011124921,36,14255498,10071.823252439499,2628178000000.0,0.0,-12638218.78832308,9717,8.3310585,1368.4
0.0,0.0055196965,-0.009696189,51,14317690,10108.667332410812,387658380000.0,1.1920928955078125e-07,-17023589.31665552,9768,8.331025,1298.85
0.0,0.006851282,-0.008290225,43,14364342,10145.939930438995,3181837600.0,0.0,-6896065.746359672,9811,8.327267,1181.65
0.0,0.006669852,-0.00984842,43,14417501,10182.79281926155,93038240000.0,0.0,-2596407.8056669342,9854,8.333388,1182.66
0.0,0.0072774673,-0.008535571,38,14470278,10219.650107383728,130462350000.0,-3.5762786865234375e-07,-1443977.2505168032,9892,8.336727,1264.71
0.0,0.00617437,-0.0101650385,39,14516583,10256.25184416771,1737450800000.0,0.0,-5042218.492848531,9931,8.334273,1245.4
0.0,0.007416172,-0.00838054,40,14571494,10293.170632600784,2201258600000.0,0.0,-9675327.4059435,9971,8.332246,1309.88
0.0,0.0063044275,-0.009541765,38,14624142,10330.834853887558,25511576000.0,5.960464477539063e-08,-6093457.587825732,10009,8.3411875,1344.81
0.0,0.005672302,-0.009234272,43,14672799,10368.043026208878,301757560000.0,1.1920928955078125e-07,-2285422.186984714,10052,8.343003,1259.58
0.0,0.005391146,-0.00875566,38,14723948,10405.148992300034,3316592000000.0,0.0,-14323960.773042753,10090,8.3485985,1246.33
0.0,0.006927371,-0.007956487,39,14771611,10441.806189060211,202556640000.0,5.960464477539063e-08,-14468768.056088977,10129,8.357571,1265.88
0.0,0.0062777447,-0.009999791,36,14825847,10478.569030046463,20402530000.0,-3.5762786865234375e-07,-7283884.076694261,10165,8.35553,1350.08
0.0,0.0062001036,-0.009150794,46,14879107,10514.910842180252,141602160000.0,-1.1920928955078125e-07,-1809225.0283662046,10211,8.360841,1316.01
0.0,0.005624696,-0.00964002,37,14926107,10551.135680675507,28016310000.0,0.0,-2524559.94277224,10248,8.367461,1296.61
0.0,0.0063685705,-0.009250979,42,14979164,10588.222040176392,780451250000.0,0.0,-2577747.546229659,10290,8.370816,1206.29
0.0,0.0057312045,-0.009471548,41,15031292,10625.418191671371,1005947100000.0,0.0,-8734172.727614554,10331,8.378146,1289.54
0.0,0.0064663943,-0.009278991,40,15082554,10662.157078266144,339407370000.0,5.960464477539063e-08,-7854152.282273645,10371,8.381362,1266.05
0.0,0.0064365594,-0.008666632,37,15136582,10699.416854143143,8281206000.0,0.0,-10435351.790685847,10408,8.380955,1351.49
0.0,0.007164669,-0.009801889,46,15182482,10735.884828090668,17581468000.0,0.0,-3426828.8806718607,10454,8.383121,1233.88
0.0,0.0069085117,-0.009082675,41,15235936,10773.233514785767,26270153000.0,0.0,-1340587.5170788062,10495,8.383038,1177.61
0.0,0.00602619,-0.009159705,40,15291417,10810.72888827324,24222257000.0,-1.1920928955078125e-07,-1645075.4813232052,10535,8.386475,1267.29
0.0,0.006282232,-0.009170949,46,15335561,10847.74765253067,2564944100.0,-5.364418029785156e-06,-1655486.1075545924,10581,8.391145,1218.68
0.0,0.0071790637,-0.008962794,47,15390512,10884.772359371185,35539260000.0,-3.4570693969726562e-06,-1071266.9419686347,10628,8.394486,1092.65
0.0,0.0071241083,-0.008279501,45,15448217,10921.437412261963,3177760000.0,0.0,-1321468.9141309152,10673,8.398861,1178.6
0.0,0.0063800677,-0.0073341094,34,15499465,10958.260970115662,710587200000.0,0.0,-2987506.1969521753,10707,8.395306,1307.21
0.0,0.005632151,-0.0102734445,36,15546026,10995.077276229858,13972291000.0,-1.1920928955078125e-07,-4161918.152232024,10743,8.399842,1386.78
0.0,0.0055323504,-0.009649753,37,15601305,11031.5680205822,546824700000.0,-1.1920928955078125e-07,-4011203.4063021922,10780,8.394467,1437.87
0.0,0.005981703,-0.009532187,32,15641244,11068.211807489395,1286084900000.0,2.384185791015625e-07,-7409617.95731907,10812,8.403717,1347.1
0.0,0.005295225,-0.010102344,43,15693545,11105.657451629639,1370757000000.0,3.5762786865234375e-07,-11569481.548065834,10855,8.415226,1290.7
0.0,0.0065738456,-0.010043352,49,15745127,11143.001707792282,1659326300.0,0.0,-6131602.703031483,10904,8.421676,1109.41
0.0,0.007508271,-0.010370573,39,15793237,11180.345499515533,34855310000.0,0.0,-4860650.7075436935,10943,8.428684,1121.73
0.0,0.006837202,-0.01008652,52,15852019,11217.42633152008,28205414000.0,0.0,-887349.9082979608,10995,8.434905,1158.62
0.0,0.006719314,-0.009452145,51,15902095,11255.08208155632,1218602500.0,1.1920928955078125e-07,-1415173.8947654753,11046,8.436237,1027.11
0.0,0.0060952604,-0.009338545,52,15953744,11292.16328239441,7793955000.0,1.7881393432617188e-07,-1070930.832967286,11098,8.441237,971.96
0.0,0.00617215,-0.008772798,45,16003265,11328.95408320427,1310864800000.0,0.0,-4426518.009043288,11143,8.432964,1043.95
0.0,0.006626946,-0.008803424,50,16059578,11366.13460111618,1177999900.0,1.1920928955078125e-07,-4394547.664196506,11193,8.433944,1104.36
0.0,0.0062420364,-0.009530868,47,16102149,11403.827336072922,64032772000.0,0.0,-987893.3554101154,11240,8.434264,1031.19
0.0,0.005880586,-0.009592668,52,16155024,11441.023147583008,852724400000.0,-1.1920928955078125e-07,-1100275.030999919,11292,8.437102,964.16
0.0,0.008099264,-0.00911143,43,16204753,11479.078142642975,60339536000.0,-1.1444091796875e-05,-3678443.668361838,11335,8.426327,1066.17
0.0,0.0061798487,-0.010443624,45,16255836,11516.80113863945,115356870000.0,3.5762786865234375e-07,-3675671.1388752926,11380,8.421798,1151.76
0.0,0.0055616987,-0.009611594,43,16307838,11554.47404384613,97459585000.0,-5.245208740234375e-06,-5281065.393827383,11423,8.421523,1181.87
0.0,0.0065135993,-0.009565328,45,16357789,11591.636356115341,3491064300.0,2.980232238769531e-07,-2517689.743187777,11468,8.420516,1182.06
0.0,0.0048336433,-0.009604863,49,16410820,11629.167693376541,5200004000.0,5.960464477539063e-08,-2055440.7774366909,11517,8.422588,1080.25
0.0,0.005981426,-0.008817307,39,16459560,11666.416505336761,3234477000.0,-1.1920928955078125e-07,-1149914.3666365482,11556,8.414585,1110.92
0.0,0.006780281,-0.00869109,45,16514032,11703.672107219696,69419850000.0,5.960464477539063e-08,-1195965.3199131521,11601,8.414764,1243.6
0.0,0.0059034023,-0.0093786,35,16565433,11740.810196399689,2582225400000.0,1.1920928955078125e-07,-8587976.363726197,11636,8.408935,1297.98
0.0,0.006148866,-0.008664436,43,16615483,11778.650741577148,230866860000.0,0.0,-8561884.583527299,11679,8.399095,1258.89
0.0,0.005093446,-0.009623853,57,16670592,11816.28486776352,92295620000.0,1.1920928955078125e-07,-2314710.265809024,11736,8.391331,1051.59
0.0,0.007903317,-0.011016953,43,16719786,11854.372802495956,1155917400000.0,2.384185791015625e-07,-2372460.5789884487,11779,8.394534,1043.03
0.0,0.0077890754,-0.009236954,47,16772005,11892.085523605347,30577877000.0,-1.1920928955078125e-07,-6831450.787942269,11826,8.390214,1136.55
0.0,0.0069927573,-0.010208151,47,16823643,11930.160672903061,41337920000.0,5.960464477539063e-08,-6837802.474848624,11873,8.388808,1135.67
0.0,0.0061968737,-0.010716565,58,16876465,11967.80192732811,28641292000.0,0.0,-687102.3483927257,11931,8.393627,978.78
0.0,0.005331024,-0.010198856,46,16928708,12005.583666801453,92170910000.0,0.0,-1688545.0766996366,11977,8.400436,1029.58
0.0,0.0050209253,-0.00934291,41,16974233,12043.029021024704,151055900000.0,-1.1086463928222656e-05,-2152951.8769154768,12018,8.399339,1121.46
0.0,0.0070216847,-0.009519715,54,17029702,12080.80625462532,13252396000.0,2.682209014892578e-06,-1720684.04023979,12072,8.402653,1078.63
0.0,0.0067235683,-0.0107236095,57,17080929,12118.592727422714,1522531300.0,5.364418029785156e-07,-449691.42446714366,12129,8.419919,990.01
0.0,0.007146498,-0.01046629,50,17133795,12156.0805413723,1347527000.0,2.980232238769531e-07,-412452.8255209497,12179,8.417416,978.57
0.0,0.005613437,-0.010300577,41,17181795,12193.991424560547,55070030000.0,3.5762786865234375e-07,-615328.5419050276,12220,8.41991,1055.43
0.0,0.004954913,-0.008962958,44,17234553,12231.22342467308,5187331600.0,1.7881393432617188e-07,-1490216.2878815734,12264,8.414455,1149.45
0.0,0.004995608,-0.01110842,39,17281957,12268.728867769241,9620296000.0,1.7881393432617188e-07,-1324568.4552403425,12303,8.414535,1178.37
0.0,0.007464749,-0.009580458,51,17338672,12305.987783193588,4448018000.0,0.0,-840918.9089951895,12354,8.416076,1168.54
0.0,0.006596632,-0.01084628,50,17388051,12343.969322681427,58698183000.0,5.960464477539063e-08,-858946.4297913533,12404,8.421981,1051.34
0.0,0.005246034,-0.009735327,45,17438236,12382.524732351303,10816774000.0,5.960464477539063e-08,-769393.1358591882,12449,8.426029,1070.89
0.0,0.007216219,-0.009338184,52,17490140,12419.707640171051,97303814000.0,-2.384185791015625e-07,-1987805.2031029402,12501,8.435821,1064.38
0.0,0.0065695858,-0.009880452,45,17541888,12457.160796165466,162248030000.0,0.0,-2644289.33883519,12546,8.436507,1044.87
0.0,0.007120631,-0.009423791,47,17593811,12494.95252418518,87791600000.0,4.76837158203125e-07,-3022309.962815206,12593,8.437725,1103.18
0.0,0.0067510856,-0.010976741,46,17639222,12532.899360179901,585609300000.0,1.6093254089355469e-06,-2823633.764504456,12639,8.437392,1041.1
0.0,0.007974898,-0.010147006,39,17690259,12571.064986467361,706574300000.0,-7.796287536621094e-05,-3530389.141341524,12678,8.436831,1076.83
0.0,0.0057750475,-0.010354425,61,17741600,12608.891872167587,289743240000.0,4.112720489501953e-06,-5658494.970078674,12739,8.440293,1023.78
0.0,0.0065780156,-0.010354349,61,17799633,12646.115615844727,81708425000.0,0.0,-7012590.645579311,12800,8.446837,948.46
0.0,0.007885683,-0.009351594,44,17843737,12683.9065117836,237275150000.0,7.748603820800781e-07,-4085312.6132627046,12844,8.451692,973.41
0.0,0.0063373866,-0.00947309,38,17895975,12721.876504421234,114660560000.0,2.0265579223632812e-06,-4272381.379469886,12882,8.465786,1128.02
0.0,0.008220021,-0.0102658095,48,17950019,12760.330831766129,246960720000.0,0.0,-5977370.552613978,12930,8.476376,1172.84
0.0,0.006958301,-0.009223169,56,18005238,12797.800686597824,1237892100000.0,0.0,-3786996.819767828,12986,8.483669,1029.1
0.0,0.0053398777,-0.010026456,47,18055865,12836.067521333694,10840161000000.0,-3.1828880310058594e-05,-22379582.97776622,13033,8.484803,1013.85
0.0,0.005401038,-0.010801669,47,18101668,12873.85279583931,3835571500.0,1.1920928955078125e-07,-22803247.346997377,13080,8.4892435,1006.11
0.0,0.007329128,-0.010200611,49,18152703,12912.197543859482,497195500000.0,7.748603820800781e-07,-2065893.1572889376,13129,8.494658,999.35
0.0,0.0064838594,-0.00892287,46,18204688,12949.565099954605,309141730000.0,6.556510925292969e-07,-5718861.821560954,13175,8.503373,1062.31
0.0,0.005538976,-0.009931825,39,18257052,12986.9789083004,1320488100.0,0.0,-5672979.240624133,13214,8.509797,1223.75
0.0,0.005415142,-0.00949589,37,18304308,13024.917546510696,21854810000000.0,-7.152557373046875e-07,-25043222.78435729,13251,8.520232,1266.11
0.0,0.00468426,-0.010641003,43,18353719,13062.735330581665,8761815600000.0,-1.919269561767578e-05,-31151815.070620134,13294,8.53423,1270.85
0.0,0.0050611817,-0.009748702,46,18406883,13100.680834054947,5043106000000.0,2.7418136596679688e-06,-42503235.53074184,13340,8.541659,1138.91
0.0,0.006802252,-0.00943852,49,18460078,13138.611664056778,755286600000.0,3.933906555175781e-06,-26822363.876725916,13389,8.546266,1080.8
0.0,0.006345943,-0.0097671645,47,18510864,13176.66019320488,115196035000.0,2.980232238769531e-07,-5190352.893728082,13436,8.550602,1121.52
0.0,0.0056941737,-0.009838567,43,18556100,13214.183042526245,3838496200000.0,1.1920928955078125e-07,-7772524.032046234,13479,8.543834,1057.68
0.0,0.0052715647,-0.008872893,56,18615222,13251.96232008934,968025200000.0,6.556510925292969e-07,-10330032.395081433,13535,8.543334,1064.07
0.0,0.005654727,-0.010304377,40,18662169,13291.623839139938,23051688000.0,0.0,-3858284.091690069,13575,8.546157,1098.59
0.0,0.006349353,-0.010058416,51,18718302,13330.137490272522,43377254000.0,-1.1920928955078125e-07,-4242406.684551561,13626,8.535537,1161.29
0.0,0.0065301564,-0.01030644,40,18769027,13368.530776023865,6003910700.0,-0.09476840496063232,-1517430.8755419485,13666,8.536315,1205.14
0.0,0.00483373,-0.008325427,35,18816184,13407.236525058746,66304725000.0,2.384185791015625e-07,-2266784.158326836,13701,8.543335,1279.85
0.0,0.0051867072,-0.010901821,42,18869586,13444.899856328964,6892109300.0,-5.364418029785156e-06,-2599543.6312934156,13743,8.5525675,1287.52
0.0,0.0056247367,-0.010286293,37,18919037,13483.256221055984,1203201200000.0,0.0,-2597380.306626863,13780,8.559342,1293.78
0.0,0.006538746,-0.008515177,47,18974297,13522.122794151306,38644285000.0,0.0,-6472583.617059002,13827,8.557448,1252.23
0.0,0.0063483417,-0.009757475,49,19028541,13560.682144880295,12018144000000.0,0.0,-25375219.00144889,13876,8.552735,1177.0
0.0,0.0063542034,-0.009312854,49,19078550,13598.501136302948,1410515600000.0,1.7881393432617188e-07,-25688697.919312812,13925,8.557649,1066.2
0.0,0.005905536,-0.00944666,52,19126249,13637.24864912033,710426600000.0,2.384185791015625e-07,-8907780.033015296,13977,8.566081,974.23
0.0,0.007601116,-0.010489137,41,19176391,13675.805085659027,66967760000.0,1.0728836059570312e-06,-5900519.249988054,14018,8.569645,1047.45
0.0,0.00452735,-0.0094402395,46,19229985,13713.56226015091,13413707000.0,5.960464477539063e-08,-2050316.4125108998,14064,8.580003,1171.99
0.0,0.0069187023,-0.008835252,55,19279028,13752.677415370941,124600690000.0,0.0,-1939898.9438499436,14119,8.58528,1005.88
0.0,0.0070456946,-0.010618708,44,19332284,13790.394619703293,4214353000.0,-1.1920928955078125e-07,-1826722.203171415,14163,8.587522,1037.43
0.0,0.0065792,-0.009646207,44,19384108,13828.609266519547,139880740000.0,5.960464477539063e-08,-815096.6250542292,14207,8.59022,1194.24
0.0,0.006083069,-0.009620267,53,19437271,13867.01341676712,85901510000.0,6.556510925292969e-07,-1656530.0616516648,14260,8.600221,1094.17
0.0,0.00829088,-0.009336483,38,19486077,13905.268943309784,31598557000.0,0.0,-2570425.024799497,14298,8.596404,1133.25
0.0,0.0073907506,-0.010111485,48,19537488,13943.160985469818,526287900000.0,0.0,-2948180.8624198264,14346,8.603458,1158.43
0.0,0.005796617,-0.010082412,47,19583947,13980.799188613892,482844570000.0,0.0,-6024698.197921269,14393,8.606782,1036.83
0.0,0.0060548484,-0.009498289,53,19639167,14019.276603937149,593085860000.0,1.2516975402832031e-06,-4496565.345586433,14446,8.612491,1016.79
0.0,0.0063279183,-0.009134803,45,19690520,14057.069904565811,2047671700000.0,-1.1920928955078125e-07,-8296015.008500877,14491,8.618117,1078.19
0.0,0.0048911804,-0.010172343,46,19743215,14095.127950429916,29802367000.0,1.7881393432617188e-07,-8222489.698990583,14537,8.61374,1136.05
0.0,0.005399263,-0.010084633,50,19789930,14133.154442310333,77895975000.0,0.0,-876388.2355263691,14587,8.61581,1027.02
0.0,0.005051772,-0.009983877,49,19843071,14171.532673120499,134056930000.0,0.0,-1080338.2871980392,14636,8.61151,1009.52
0.0,0.0058372803,-0.010379442,44,19894624,14210.094945192337,1373507100.0,1.1920928955078125e-07,-1706035.5327324602,14680,8.598873,1102.66
0.0,0.0073776017,-0.008834676,39,19945144,14248.482731580734,165475160000.0,-1.1920928955078125e-07,-1385074.434333949,14719,8.598161,1217.21
0.0,0.009427054,-0.00943527,34,19996059,14286.780835151672,260376760000.0,5.960464477539063e-08,-2866248.760435447,14753,8.591446,1333.24
0.0,0.006968555,-0.009318921,54,20048724,14325.152282238007,165326030000.0,-6.556510925292969e-05,-6442970.126952822,14807,8.595962,1228.96
0.0,0.0062476452,-0.009132165,41,20093986,14363.409787654877,35357870000.0,1.7881393432617188e-07,-4507689.495686066,14848,8.605198,1046.3
0.0,0.0061916723,-0.009251173,44,20148923,14403.247030496597,1546048100.0,1.7881393432617188e-07,-3470602.5181060513,14892,8.6155405,1117.35
0.0,0.00636009,-0.009822721,49,20201499,14442.193930387497,2175459000.0,-1.1920928955078125e-07,-779962.8157214469,14941,8.622834,1157.23
0.0,0.005968011,-0.009705456,53,20252346,14480.860628843307,457468940000.0,-3.5762786865234375e-07,-2284706.0237322296,14994,8.622131,1022.65
0.0,0.0051421924,-0.010331872,45,20307160,14519.141224622726,133528000000.0,1.7881393432617188e-07,-2815273.0251374985,15039,8.628251,1063.04
0.0,0.005235657,-0.008537167,52,20355369,14557.476294517517,5814673000.0,0.0,-1461966.2874738155,15091,8.626542,1072.07
0.0,0.007926928,-0.009574105,57,20412382,14595.530844688416,58462980000.0,-1.1920928955078125e-07,-1025909.0327268094,15148,8.621293,971.14
0.0,0.00501022,-0.010659482,55,20465516,14633.423959493637,2950421800.0,0.0,-1507293.3062504649,15203,8.617997,997.8
0.0,0.0053442465,-0.010273183,63,20504886,14671.774777412415,214675540000.0,4.172325134277344e-07,-2125752.930024348,15266,8.619842,747.78
0.0,0.007328353,-0.009790764,47,20555254,14709.77324461937,98302710000.0,0.0,-1753986.479153991,15313,8.615383,828.88
0.0,0.005478629,-0.009724361,53,20610600,14748.891131162643,8254777300.0,0.0,-1353886.6404580963,15366,8.621525,1057.14
0.0,0.0050565423,-0.010185746,53,20665715,14787.351930141449,13185870000.0,-1.1920928955078125e-07,-1537379.4854412437,15419,8.633729,1013.82
0.0,0.008802481,-0.006490129,41,20714937,14825.79846739769,64040223000.0,5.960464477539063e-08,-1370666.8133888352,15460,8.6448965,1111.43
0.0,0.006393546,-0.008518181,47,20766923,14864.114979028702,1119427900000.0,1.1920928955078125e-07,-1522111.2951575676,15507,8.654481,1157.89
