EpLenMean,loss_pol_surr,EpisodesSoFar,ev_tdlam_before,loss_pol_entpen,loss_kl,EpThisIter,EpRewMean,loss_ent,TimestepsSoFar,loss_vf_loss,TimeElapsed
10001.0,-0.0061839595,2840,0.0,0.0,0.006468177,40,-3325195645.5295773,5.2137403,28402840,162965670000000.0,21216.78922367096
10001.0,-0.0049686185,2840,1.1920928955078125e-07,0.0,0.0067238733,0,-3325195645.5295773,5.2046804,28402840,54367382000000.0,21280.642003059387
10001.0,-0.005598111,2840,0.0,0.0,0.0049174163,0,-3325195645.5295773,5.2095594,28402840,160236890000000.0,21342.445222377777
10001.0,-0.0053829052,2840,5.960464477539063e-08,0.0,0.005585107,0,-3325195645.5295773,5.2042227,28402840,142466180000000.0,21420.192921876907
10001.0,-0.0044368124,2840,3.5762786865234375e-07,0.0,0.0051035597,0,-3325195645.5295773,5.1867228,28402840,155207420000000.0,21501.084008455276
10001.0,-0.006143444,2880,1.1920928955078125e-07,0.0,0.00608735,40,-3458213336.3064446,5.1797132,28802880,93484325000000.0,21565.846496343613
10001.0,-0.0055401744,2880,0.0,0.0,0.0062098326,0,-3458213336.3064446,5.167848,28802880,69632078000000.0,21627.246369361877
10001.0,-0.006528406,2880,0.0,0.0,0.005918363,0,-3458213336.3064446,5.166586,28802880,69565225000000.0,21688.30640912056
10001.0,-0.005022499,2880,5.960464477539063e-08,0.0,0.0062070144,0,-3458213336.3064446,5.161332,28802880,200041730000000.0,21749.605842351913
10001.0,-0.004918432,2880,-1.1920928955078125e-07,0.0,0.005592187,0,-3458213336.3064446,5.160864,28802880,128518460000000.0,21812.281319856644
10001.0,-0.00653511,2920,-1.1920928955078125e-07,0.0,0.005753414,40,-3431443931.8212004,5.1624756,29202920,85270490000000.0,21873.24410200119
10001.0,-0.005862827,2920,0.0,0.0,0.0051139817,0,-3431443931.8212004,5.1573806,29202920,105519920000000.0,21934.1194024086
10001.0,-0.006266312,2920,0.0,0.0,0.005407203,0,-3431443931.8212004,5.150457,29202920,114071960000000.0,21997.504641532898
10001.0,-0.005695087,2920,0.0,0.0,0.0059310556,0,-3431443931.8212004,5.1456404,29202920,142744130000000.0,22059.624856233597
10001.0,-0.0056238743,2920,-1.1920928955078125e-07,0.0,0.0062427768,0,-3431443931.8212004,5.1358747,29202920,205305930000000.0,22120.947066307068
10001.0,-0.006790976,2960,0.0,0.0,0.00585094,40,-3529496742.32128,5.1381845,29602960,62690496000000.0,22182.169731140137
10001.0,-0.0059400955,2960,-1.1920928955078125e-07,0.0,0.0055793417,0,-3529496742.32128,5.1298814,29602960,69240320000000.0,22243.968027353287
10001.0,-0.0055436543,2960,0.0,0.0,0.0062285895,0,-3529496742.32128,5.1168356,29602960,162007680000000.0,22305.00245809555
10001.0,-0.00522725,2960,0.0,0.0,0.0056841252,0,-3529496742.32128,5.104498,29602960,173666200000000.0,22366.234201669693
10001.0,-0.0052472395,2960,0.0,0.0,0.005160633,0,-3529496742.32128,5.0969095,29602960,117789390000000.0,22427.852783679962
10001.0,-0.0069133327,3000,1.1920928955078125e-07,0.0,0.0065441118,40,-3505197650.615985,5.0976973,30003000,44049690000000.0,22489.308174610138
10001.0,-0.0055506798,3000,-1.1920928955078125e-07,0.0,0.004943247,0,-3505197650.615985,5.086196,30003000,65843203000000.0,22550.894652605057
10001.0,-0.004953198,3000,0.0,0.0,0.005038355,0,-3505197650.615985,5.077363,30003000,154218130000000.0,22612.753604888916
10001.0,-0.004738202,3000,0.0,0.0,0.005687884,0,-3505197650.615985,5.072551,30003000,136486960000000.0,22674.26330423355
10001.0,-0.0041015064,3000,0.0,0.0,0.005823494,0,-3505197650.615985,5.059633,30003000,139056090000000.0,22735.810711860657
10001.0,-0.006521368,3040,0.0,0.0,0.0053087347,40,-3339975399.636763,5.0613003,30403040,55704410000000.0,22797.257266283035
10001.0,-0.006449337,3040,5.960464477539063e-08,0.0,0.006716089,0,-3339975399.636763,5.0476313,30403040,68600635000000.0,22858.982801675797
10001.0,-0.0054149535,3040,0.0,0.0,0.005640346,0,-3339975399.636763,5.035715,30403040,125499100000000.0,22920.429672002792
10001.0,-0.0049129305,3040,-1.1920928955078125e-07,0.0,0.0050235437,0,-3339975399.636763,5.0271854,30403040,186388600000000.0,22982.353060007095
10001.0,-0.0041908654,3040,0.0,0.0,0.005362068,0,-3339975399.636763,5.0144405,30403040,175482110000000.0,23044.48673892021
10001.0,-0.0067868987,3080,-2.384185791015625e-07,0.0,0.0053337384,40,-3245665108.512471,5.0230055,30803080,24711340000000.0,23106.495297193527
10001.0,-0.0059894854,3080,0.0,0.0,0.0067876996,0,-3245665108.512471,5.010057,30803080,87388940000000.0,23168.404029130936
10001.0,-0.0052234167,3080,0.0,0.0,0.0052319514,0,-3245665108.512471,4.997061,30803080,150001620000000.0,23231.78665804863
10001.0,-0.005389718,3080,5.960464477539063e-08,0.0,0.005077292,0,-3245665108.512471,4.986761,30803080,207276380000000.0,23295.072452545166
10001.0,-0.0057635913,3120,0.0,0.0,0.006461276,40,-3455754506.1596165,4.9771104,31203120,148683450000000.0,23358.292251586914
10001.0,-0.006286986,3120,0.0,0.0,0.006152774,0,-3455754506.1596165,4.955568,31203120,40255235000000.0,23420.45672416687
10001.0,-0.0058509437,3120,0.0,0.0,0.0052471217,0,-3455754506.1596165,4.949263,31203120,137206840000000.0,23483.511748075485
10001.0,-0.0056178784,3120,0.0,0.0,0.00549782,0,-3455754506.1596165,4.937586,31203120,152008120000000.0,23546.526609659195
10001.0,-0.0044059483,3120,-1.1920928955078125e-07,0.0,0.006221329,0,-3455754506.1596165,4.9273996,31203120,135254800000000.0,23608.11604475975
10001.0,-0.005784171,3160,0.0,0.0,0.006050973,40,-3511185852.864421,4.9228153,31603160,117058770000000.0,23669.95596265793
10001.0,-0.0062834756,3160,1.7881393432617188e-07,0.0,0.005251433,0,-3511185852.864421,4.909175,31603160,73432200000000.0,23731.526486635208
10001.0,-0.0058340156,3160,0.0,0.0,0.0053391648,0,-3511185852.864421,4.903014,31603160,124367490000000.0,23794.764893770218
10001.0,-0.004988737,3160,-1.1920928955078125e-07,0.0,0.0054760864,0,-3511185852.864421,4.883638,31603160,160768240000000.0,23856.53452348709
10001.0,-0.004640964,3160,0.0,0.0,0.0056595914,0,-3511185852.864421,4.870723,31603160,147778790000000.0,23918.869391918182
10001.0,-0.0071087116,3200,0.0,0.0,0.0056624776,40,-3549213075.4768844,4.85533,32003200,97055305000000.0,23981.69473552704
10001.0,-0.0055057355,3200,0.0,0.0,0.0055275983,0,-3549213075.4768844,4.844218,32003200,59135970000000.0,24043.88546705246
10001.0,-0.0052935677,3200,-1.1920928955078125e-07,0.0,0.005412515,0,-3549213075.4768844,4.841203,32003200,117108885000000.0,24105.98467350006
10001.0,-0.004999336,3200,0.0,0.0,0.0052332333,0,-3549213075.4768844,4.8311715,32003200,146132470000000.0,24169.39194726944
10001.0,-0.0055597657,3200,-1.1920928955078125e-07,0.0,0.0063520693,0,-3549213075.4768844,4.817949,32003200,135110060000000.0,24231.84489107132
10001.0,-0.007476496,3240,0.0,0.0,0.0065684556,40,-3346001131.4221153,4.8154154,32403240,64028995000000.0,24293.838527202606
10001.0,-0.005673202,3240,0.0,0.0,0.0056777173,0,-3346001131.4221153,4.8109145,32403240,62696120000000.0,24356.60356283188
10001.0,-0.005755105,3240,0.0,0.0,0.005503456,0,-3346001131.4221153,4.8099985,32403240,90831800000000.0,24418.914852142334
10001.0,-0.00460607,3240,1.1920928955078125e-07,0.0,0.005252646,0,-3346001131.4221153,4.8162823,32403240,188483030000000.0,24480.625386476517
10001.0,-0.0045554386,3240,1.1920928955078125e-07,0.0,0.0055045015,0,-3346001131.4221153,4.8029423,32403240,156814940000000.0,24542.26340150833
10001.0,-0.007121916,3280,0.0,0.0,0.0064217923,40,-3455628956.6633716,4.8064437,32803280,92039890000000.0,24604.940837860107
10001.0,-0.004881367,3280,2.980232238769531e-07,0.0,0.0059541506,0,-3455628956.6633716,4.8032084,32803280,119183460000000.0,24667.022968530655
10001.0,-0.0056306343,3280,1.3113021850585938e-06,0.0,0.0052966285,0,-3455628956.6633716,4.7970533,32803280,87169990000000.0,24729.88411951065
10001.0,-0.0054027946,3280,1.0728836059570312e-06,0.0,0.005094461,0,-3455628956.6633716,4.789094,32803280,102942355000000.0,24791.98273062706
10001.0,-0.0047287345,3280,0.0,0.0,0.0050279936,0,-3455628956.6633716,4.7829957,32803280,142445140000000.0,24854.346560239792
10001.0,-0.0070580267,3320,1.1920928955078125e-07,0.0,0.0057641594,40,-3357250966.6389155,4.7861342,33203320,60624780000000.0,24918.54160094261
10001.0,-0.00473459,3320,1.1920928955078125e-07,0.0,0.005389062,0,-3357250966.6389155,4.7731333,33203320,98629444000000.0,24981.117303609848
10001.0,-0.005278478,3320,1.9073486328125e-06,0.0,0.0052348115,0,-3357250966.6389155,4.760416,33203320,121292175000000.0,25044.238634347916
10001.0,-0.004763224,3320,-1.1920928955078125e-07,0.0,0.005323663,0,-3357250966.6389155,4.7528214,33203320,190401590000000.0,25106.730123519897
10001.0,-0.0048630065,3320,1.1920928955078125e-07,0.0,0.0051221075,0,-3357250966.6389155,4.739939,33203320,356871720000000.0,25169.53936481476
10001.0,-0.005740543,3360,0.0,0.0,0.006130874,40,-3989709589.2583675,4.7382984,33603360,124400200000000.0,25231.77831196785
10001.0,-0.004812897,3360,-1.1920928955078125e-07,0.0,0.0049651368,0,-3989709589.2583675,4.728616,33603360,119480705000000.0,25294.23847270012
10001.0,-0.0049157073,3360,1.1920928955078125e-07,0.0,0.005851301,0,-3989709589.2583675,4.7216635,33603360,195004300000000.0,25358.695039749146
10001.0,-0.0055185403,3360,-1.1920928955078125e-07,0.0,0.005375327,0,-3989709589.2583675,4.720854,33603360,153121000000000.0,25422.899045228958
10001.0,-0.0051136916,3360,0.0,0.0,0.005685864,0,-3989709589.2583675,4.7139144,33603360,201257770000000.0,25485.516800165176
10001.0,-0.006702061,3400,5.960464477539063e-08,0.0,0.005888571,40,-4208057975.087422,4.7015066,34003400,104176040000000.0,25549.54885816574
10001.0,-0.0056358078,3400,0.0,0.0,0.0051652826,0,-4208057975.087422,4.684302,34003400,123773420000000.0,25612.20442557335
10001.0,-0.005104929,3400,5.960464477539063e-08,0.0,0.006328313,0,-4208057975.087422,4.658605,34003400,102573650000000.0,25674.72864985466
10001.0,-0.0056761727,3400,0.0,0.0,0.006119406,0,-4208057975.087422,4.654444,34003400,153518050000000.0,25737.334141016006
10001.0,-0.006077826,3440,0.0,0.0,0.00605878,40,-4218642583.4466376,4.645829,34403440,211723720000000.0,25800.931066274643
10001.0,-0.005474186,3440,0.0,0.0,0.0053435685,0,-4218642583.4466376,4.6345305,34403440,113641640000000.0,25863.155436515808
10001.0,-0.0053178025,3440,1.1920928955078125e-07,0.0,0.005258496,0,-4218642583.4466376,4.6283937,34403440,106193690000000.0,25925.42308282852
10001.0,-0.005499006,3440,-1.1920928955078125e-07,0.0,0.004788809,0,-4218642583.4466376,4.6272492,34403440,156786340000000.0,25988.097939014435
10001.0,-0.005407653,3440,1.1920928955078125e-07,0.0,0.0055167964,0,-4218642583.4466376,4.6159005,34403440,228074340000000.0,26050.326402902603
10001.0,-0.006849195,3480,5.960464477539063e-08,0.0,0.006210434,40,-4169728668.617383,4.6088767,34803480,188606290000000.0,26113.731066465378
10001.0,-0.0055681868,3480,-1.1920928955078125e-07,0.0,0.0050402367,0,-4169728668.617383,4.6015015,34803480,124545060000000.0,26176.92192721367
10001.0,-0.0043837577,3480,1.1920928955078125e-07,0.0,0.005484862,0,-4169728668.617383,4.5883393,34803480,155084910000000.0,26239.622442245483
10001.0,-0.004705952,3480,-1.1920928955078125e-07,0.0,0.0057365494,0,-4169728668.617383,4.5789948,34803480,153973100000000.0,26302.67773270607
10001.0,-0.004180849,3480,5.960464477539063e-08,0.0,0.0051736594,0,-4169728668.617383,4.579169,34803480,168361960000000.0,26365.854224443436
10001.0,-0.00716764,3520,-1.1920928955078125e-07,0.0,0.006188634,40,-4243588863.4186,4.5677357,35203520,176866480000000.0,26429.201677322388
10001.0,-0.005509124,3520,0.0,0.0,0.0055350624,0,-4243588863.4186,4.559226,35203520,190655710000000.0,26492.621584177017
10001.0,-0.0060589043,3520,0.0,0.0,0.0051902495,0,-4243588863.4186,4.5485773,35203520,143442830000000.0,26554.96346282959
10001.0,-0.0047730478,3520,0.0,0.0,0.0058752536,0,-4243588863.4186,4.5567527,35203520,168455760000000.0,26617.674026966095
10001.0,-0.004722993,3520,0.0,0.0,0.005146047,0,-4243588863.4186,4.5430593,35203520,149160540000000.0,26682.523730516434
10001.0,-0.0057212273,3560,-1.1920928955078125e-07,0.0,0.0072130524,40,-4540677715.202195,4.5369587,35603560,118413820000000.0,26745.02034664154
10001.0,-0.0051922286,3560,-1.1920928955078125e-07,0.0,0.0066382014,0,-4540677715.202195,4.5286765,35603560,151504180000000.0,26808.294875860214
10001.0,-0.0055269725,3560,0.0,0.0,0.0057820985,0,-4540677715.202195,4.523112,35603560,108321000000000.0,26871.265480279922
10001.0,-0.0050257714,3560,-1.1920928955078125e-07,0.0,0.0050975373,0,-4540677715.202195,4.5045867,35603560,195973720000000.0,26934.377058029175
10001.0,-0.0049720015,3560,0.0,0.0,0.0050890604,0,-4540677715.202195,4.498194,35603560,211501690000000.0,26997.64475941658
10001.0,-0.007610849,3600,5.960464477539063e-08,0.0,0.005729529,40,-4426514669.668106,4.5103707,36003600,117175140000000.0,27061.20384287834
10001.0,-0.0052932473,3600,-1.1920928955078125e-07,0.0,0.0058593913,0,-4426514669.668106,4.499465,36003600,119819870000000.0,27124.006271600723
10001.0,-0.005433706,3600,0.0,0.0,0.0050394596,0,-4426514669.668106,4.4943748,36003600,137713050000000.0,27187.108813524246
10001.0,-0.005289458,3600,0.0,0.0,0.005486843,0,-4426514669.668106,4.4785523,36003600,144876330000000.0,27251.586244106293
10001.0,-0.0039756275,3600,0.0,0.0,0.0057460815,0,-4426514669.668106,4.458825,36003600,116339675000000.0,27314.845948696136
10001.0,-0.0072179153,3640,1.7881393432617188e-07,0.0,0.005810772,40,-4211876751.359174,4.4447885,36403640,76537005000000.0,27378.00749063492
10001.0,-0.005344014,3640,0.0,0.0,0.0055478252,0,-4211876751.359174,4.4481516,36403640,146022340000000.0,27443.68587422371
10001.0,-0.0055651832,3640,-1.1920928955078125e-07,0.0,0.005251047,0,-4211876751.359174,4.4424067,36403640,129595270000000.0,27507.529762268066
10001.0,-0.0051852753,3640,0.0,0.0,0.0057811914,0,-4211876751.359174,4.4360065,36403640,184582980000000.0,27571.20475411415
10001.0,-0.004596459,3640,1.1920928955078125e-07,0.0,0.0058224117,0,-4211876751.359174,4.4227285,36403640,166264510000000.0,27633.95178771019
10001.0,-0.0065737753,3680,-1.1920928955078125e-07,0.0,0.0060691196,40,-4010692239.1153765,4.4157624,36803680,78554740000000.0,27696.179831027985
10001.0,-0.0059080767,3680,0.0,0.0,0.0054228255,0,-4010692239.1153765,4.408347,36803680,89983820000000.0,27759.239414215088
10001.0,-0.0050010406,3680,-1.1920928955078125e-07,0.0,0.0058232946,0,-4010692239.1153765,4.3957386,36803680,130362860000000.0,27823.59601354599
10001.0,-0.0049858782,3680,1.1920928955078125e-07,0.0,0.0049513625,0,-4010692239.1153765,4.3829327,36803680,175668360000000.0,27887.026697158813
10001.0,-0.00444141,3680,1.1920928955078125e-07,0.0,0.0051204353,0,-4010692239.1153765,4.374483,36803680,147564660000000.0,27950.23457455635
10001.0,-0.007112813,3720,0.0,0.0,0.00597837,40,-3807107727.358763,4.371023,37203720,95711960000000.0,28012.854823112488
10001.0,-0.005776703,3720,0.0,0.0,0.0067490763,0,-3807107727.358763,4.3620286,37203720,144715250000000.0,28077.893326044083
10001.0,-0.0047483305,3720,0.0,0.0,0.005472874,0,-3807107727.358763,4.345727,37203720,119567570000000.0,28141.429674863815
10001.0,-0.005444444,3720,0.0,0.0,0.0052965363,0,-3807107727.358763,4.3349557,37203720,157441200000000.0,28204.730516433716
10001.0,-0.004492337,3720,0.0,0.0,0.006107,0,-3807107727.358763,4.3284216,37203720,207767000000000.0,28267.937524795532
10001.0,-0.0070347427,3760,-1.1920928955078125e-07,0.0,0.0052939234,40,-4034579567.695223,4.3356695,37603760,66734170000000.0,28331.430355787277
10001.0,-0.005129557,3760,0.0,0.0,0.0061133117,0,-4034579567.695223,4.3271995,37603760,148460880000000.0,28395.394415855408
10001.0,-0.0054699066,3760,0.0,0.0,0.0057781776,0,-4034579567.695223,4.3265924,37603760,166159970000000.0,28459.72944188118
10001.0,-0.00518795,3760,0.0,0.0,0.0051195463,0,-4034579567.695223,4.3244925,37603760,185345450000000.0,28523.126406669617
10001.0,-0.0059557403,3800,0.0,0.0,0.0063091526,40,-4107891491.548949,4.3064947,38003800,165886100000000.0,28586.017129182816
10001.0,-0.0058312295,3800,-1.1920928955078125e-07,0.0,0.005867549,0,-4107891491.548949,4.2921085,38003800,48034560000000.0,28649.817920923233
10001.0,-0.004788627,3800,0.0,0.0,0.0058464413,0,-4107891491.548949,4.287691,38003800,114547020000000.0,28713.28505396843
10001.0,-0.00535608,3800,0.0,0.0,0.0056296433,0,-4107891491.548949,4.283266,38003800,124793450000000.0,28776.659908294678
10001.0,-0.004623482,3800,0.0,0.0,0.0060611838,0,-4107891491.548949,4.2799053,38003800,145573080000000.0,28839.627239704132
10001.0,-0.0062259315,3840,0.0,0.0,0.0059247753,40,-3798917527.7473392,4.2651443,38403840,140674250000000.0,28902.93514728546
10001.0,-0.00609777,3840,0.0,0.0,0.0059036333,0,-3798917527.7473392,4.268114,38403840,95803310000000.0,28966.45123386383
10001.0,-0.005349077,3840,5.960464477539063e-08,0.0,0.0057306155,0,-3798917527.7473392,4.246317,38403840,180797960000000.0,29031.607278823853
10001.0,-0.004609266,3840,0.0,0.0,0.004841733,0,-3798917527.7473392,4.2394695,38403840,156742100000000.0,29094.925406217575
10001.0,-0.004781939,3840,-1.1920928955078125e-07,0.0,0.005345753,0,-3798917527.7473392,4.2276545,38403840,230256850000000.0,29159.42223095894
10001.0,-0.0063853757,3880,0.0,0.0,0.0066225575,40,-3893717707.351382,4.212371,38803880,161611150000000.0,29223.4273352623
10001.0,-0.0042945542,3880,0.0,0.0,0.0060683833,0,-3893717707.351382,4.204406,38803880,107071130000000.0,29286.834624290466
10001.0,-0.005266772,3880,-1.1920928955078125e-07,0.0,0.005742601,0,-3893717707.351382,4.1931477,38803880,159784710000000.0,29350.754365682602
10001.0,-0.0056568393,3880,-1.1920928955078125e-07,0.0,0.005332445,0,-3893717707.351382,4.1791763,38803880,181027450000000.0,29414.702664375305
10001.0,-0.005034645,3880,0.0,0.0,0.0058146585,0,-3893717707.351382,4.181449,38803880,141904610000000.0,29479.819948911667
10001.0,-0.0074564316,3920,0.0,0.0,0.006459795,40,-4140093920.851614,4.1811533,39203920,107038970000000.0,29544.441738843918
10001.0,-0.005193554,3920,-1.1920928955078125e-07,0.0,0.005136179,0,-4140093920.851614,4.178468,39203920,62419724000000.0,29609.33524608612
10001.0,-0.0059021777,3920,0.0,0.0,0.00508725,0,-4140093920.851614,4.1796017,39203920,90005024000000.0,29673.510407686234
10001.0,-0.003995082,3920,-1.1920928955078125e-07,0.0,0.007457991,0,-4140093920.851614,4.1650333,39203920,135794115000000.0,29737.09884929657
10001.0,-0.005155392,3920,5.960464477539063e-08,0.0,0.0050241356,0,-4140093920.851614,4.1555653,39203920,127355850000000.0,29802.88799881935
10001.0,-0.00696879,3960,0.0,0.0,0.006051435,40,-3725736845.8046465,4.1425247,39603960,101644050000000.0,29867.35686802864
10001.0,-0.0048790313,3960,0.0,0.0,0.0056282887,0,-3725736845.8046465,4.1372623,39603960,150232840000000.0,29931.483808279037
10001.0,-0.005114385,3960,0.0,0.0,0.0058370978,0,-3725736845.8046465,4.142076,39603960,126621676000000.0,29994.889403820038
10001.0,-0.0056807445,3960,1.1920928955078125e-07,0.0,0.0058586434,0,-3725736845.8046465,4.134346,39603960,107619320000000.0,30058.003613471985
10001.0,-0.0048377244,3960,0.0,0.0,0.006064455,0,-3725736845.8046465,4.1268167,39603960,128518994000000.0,30121.953391313553
10001.0,-0.007660046,4000,0.0,0.0,0.0061526364,40,-3545024915.8390355,4.1301556,40004000,77830910000000.0,30186.201698064804
10001.0,-0.006105561,4000,0.0,0.0,0.0054420787,0,-3545024915.8390355,4.1266565,40004000,115900095000000.0,30251.369794607162
10001.0,-0.00594582,4000,0.0,0.0,0.005959746,0,-3545024915.8390355,4.1147842,40004000,134589350000000.0,30316.723735570908
10001.0,-0.005181542,4000,0.0,0.0,0.005621036,0,-3545024915.8390355,4.1090384,40004000,149112910000000.0,30381.209271669388
10001.0,-0.0055244667,4000,5.960464477539063e-08,0.0,0.0056785527,0,-3545024915.8390355,4.0945425,40004000,145992880000000.0,30445.51039290428
10001.0,-0.007186501,4040,-1.1920928955078125e-07,0.0,0.006389582,40,-3601436820.128577,4.0895224,40404040,59151774000000.0,30510.05029654503
10001.0,-0.005547789,4040,0.0,0.0,0.0052554356,0,-3601436820.128577,4.0834484,40404040,166602670000000.0,30574.274964094162
10001.0,-0.0051837377,4040,5.960464477539063e-08,0.0,0.0052400827,0,-3601436820.128577,4.067916,40404040,154953510000000.0,30638.438274145126
10001.0,-0.005369543,4040,0.0,0.0,0.0054434286,0,-3601436820.128577,4.0556126,40404040,148383270000000.0,30702.517855405807
10001.0,-0.004657035,4040,1.1920928955078125e-07,0.0,0.005344802,0,-3601436820.128577,4.055818,40404040,142663280000000.0,30767.282340049744
10001.0,-0.0068472577,4080,-1.1920928955078125e-07,0.0,0.006098332,40,-3740533256.284906,4.056342,40804080,71200740000000.0,30832.77049446106
10001.0,-0.004650883,4080,0.0,0.0,0.0070970953,0,-3740533256.284906,4.044341,40804080,173649390000000.0,30898.065119981766
10001.0,-0.0047192005,4080,0.0,0.0,0.005744964,0,-3740533256.284906,4.032257,40804080,197459060000000.0,30962.533465623856
10001.0,-0.0044949823,4080,0.0,0.0,0.006413491,0,-3740533256.284906,4.0337677,40804080,235543490000000.0,31027.16654920578
10001.0,-0.004962839,4120,1.1920928955078125e-07,0.0,0.006075663,40,-3969522296.7028255,4.023736,41204120,139987080000000.0,31091.149903535843
10001.0,-0.00593059,4120,0.0,0.0,0.005099448,0,-3969522296.7028255,4.0143604,41204120,48019650000000.0,31155.419543743134
10001.0,-0.0051594144,4120,0.0,0.0,0.0050807707,0,-3969522296.7028255,4.003501,41204120,149194450000000.0,31219.83197903633
10001.0,-0.005718338,4120,0.0,0.0,0.0061301896,0,-3969522296.7028255,3.9961076,41204120,145190750000000.0,31286.76243662834
10001.0,-0.0049102707,4120,-1.1920928955078125e-07,0.0,0.00604218,0,-3969522296.7028255,3.9894938,41204120,192555160000000.0,31352.289625883102
10001.0,-0.0063643134,4160,1.7881393432617188e-07,0.0,0.0059077065,40,-4170701044.125949,3.9881291,41604160,224656840000000.0,31418.421454191208
10001.0,-0.005853013,4160,-1.1920928955078125e-07,0.0,0.005616476,0,-4170701044.125949,3.9718704,41604160,87367870000000.0,31484.025993347168
10001.0,-0.0058188885,4160,5.960464477539063e-08,0.0,0.0056033907,0,-4170701044.125949,3.971077,41604160,197818710000000.0,31550.12723684311
10001.0,-0.0050444035,4160,-1.1920928955078125e-07,0.0,0.0068849176,0,-4170701044.125949,3.9557958,41604160,264332050000000.0,31615.355179548264
10001.0,-0.0045824717,4160,-1.1920928955078125e-07,0.0,0.0057296813,0,-4170701044.125949,3.9530048,41604160,209956700000000.0,31679.59654712677
10001.0,-0.0064969733,4200,5.960464477539063e-08,0.0,0.0057967333,40,-4593543893.122647,3.9495015,42004200,153694360000000.0,31743.974942445755
10001.0,-0.0059915422,4200,5.960464477539063e-08,0.0,0.0061057676,0,-4593543893.122647,3.941977,42004200,82983650000000.0,31809.60695385933
10001.0,-0.0053194887,4200,0.0,0.0,0.0056279614,0,-4593543893.122647,3.9277034,42004200,189869230000000.0,31874.432127952576
10001.0,-0.00496581,4200,0.0,0.0,0.00525964,0,-4593543893.122647,3.9246297,42004200,175100380000000.0,31939.04700255394
10001.0,-0.004703696,4200,5.960464477539063e-08,0.0,0.005948249,0,-4593543893.122647,3.9106908,42004200,185744200000000.0,32004.75743317604
10001.0,-0.0074151605,4240,0.0,0.0,0.0060932124,40,-4586448548.272164,3.9057631,42404240,185731920000000.0,32069.103913784027
10001.0,-0.005705618,4240,0.0,0.0,0.005912587,0,-4586448548.272164,3.8970418,42404240,72136530000000.0,32134.189132213593
10001.0,-0.005418694,4240,0.0,0.0,0.005825085,0,-4586448548.272164,3.8865657,42404240,165033880000000.0,32199.252300977707
10001.0,-0.004630072,4240,0.0,0.0,0.005416599,0,-4586448548.272164,3.8676133,42404240,206711780000000.0,32266.683960199356
10001.0,-0.0049010143,4240,0.0,0.0,0.0071775364,0,-4586448548.272164,3.8550434,42404240,246080590000000.0,32331.567795991898
10001.0,-0.0071841367,4280,-1.1920928955078125e-07,0.0,0.005817762,40,-4608909108.667966,3.8525004,42804280,94541600000000.0,32396.556245803833
10001.0,-0.005963253,4280,0.0,0.0,0.0059041725,0,-4608909108.667966,3.841514,42804280,130852490000000.0,32460.71946835518
10001.0,-0.0063167317,4280,5.960464477539063e-08,0.0,0.005987577,0,-4608909108.667966,3.8321233,42804280,117788780000000.0,32524.8676571846
10001.0,-0.005438597,4280,0.0,0.0,0.0066256532,0,-4608909108.667966,3.830278,42804280,136159990000000.0,32591.79073190689
10001.0,-0.0047660815,4280,0.0,0.0,0.005361608,0,-4608909108.667966,3.8150692,42804280,120724710000000.0,32657.100093364716
10001.0,-0.0069898264,4320,5.960464477539063e-08,0.0,0.006058652,40,-4102467185.0287538,3.8060222,43204320,85315625000000.0,32722.244425058365
10001.0,-0.006888443,4320,0.0,0.0,0.005820411,0,-4102467185.0287538,3.7889042,43204320,75655300000000.0,32788.499725580215
10001.0,-0.005514323,4320,0.0,0.0,0.0059532016,0,-4102467185.0287538,3.7784343,43204320,111705774000000.0,32853.79617547989
10001.0,-0.0057598227,4320,0.0,0.0,0.0056455242,0,-4102467185.0287538,3.7594523,43204320,153567110000000.0,32918.70039725304
10001.0,-0.0048992597,4320,0.0,0.0,0.0053485227,0,-4102467185.0287538,3.750709,43204320,119957380000000.0,32983.80695223808
10001.0,-0.0068150954,4360,0.0,0.0,0.0064334096,40,-3729611498.8286676,3.7536235,43604360,88480915000000.0,33049.19151306152
10001.0,-0.00556297,4360,1.3113021850585938e-06,0.0,0.0059478795,0,-3729611498.8286676,3.7541575,43604360,130279560000000.0,33114.214213848114
10001.0,-0.0053716144,4360,0.0,0.0,0.005244422,0,-3729611498.8286676,3.7493916,43604360,108978240000000.0,33180.97811985016
10001.0,-0.0053593526,4360,0.0,0.0,0.0061431415,0,-3729611498.8286676,3.729784,43604360,139046910000000.0,33246.029359817505
10001.0,-0.0054566665,4360,0.0,0.0,0.005110018,0,-3729611498.8286676,3.7194448,43604360,183346350000000.0,33311.69370031357
10001.0,-0.007381813,4400,0.0,0.0,0.006011263,40,-3540932203.55263,3.721312,44004400,56576170000000.0,33375.92711567879
10001.0,-0.0051408755,4400,-1.1920928955078125e-07,0.0,0.0058772643,0,-3540932203.55263,3.7116337,44004400,115077070000000.0,33441.56680226326
10001.0,-0.0048307823,4400,0.0,0.0,0.0051350947,0,-3540932203.55263,3.7026525,44004400,219251270000000.0,33508.14832687378
10001.0,-0.0054409704,4400,0.0,0.0,0.005095086,0,-3540932203.55263,3.6901088,44004400,187851640000000.0,33574.7383992672
10001.0,-0.004992219,4400,-1.1920928955078125e-07,0.0,0.0065342435,0,-3540932203.55263,3.6896362,44004400,254403400000000.0,33639.881516218185
